OR,DEST,OR_NODE,DEST_NODE,PATH
ITC,BE1,2208159368,245030012,[0]
ITC,BE2,2208159368,390948270,"[2208159368, 444434561, 616211009, 616210926, 616210925, 2244999070, 2351905359, 2351892990, 2351892988, 1402088756, 3470283091, 729615925, 728323761, 728323758, 728323768, 728323704, 723994911, 723994965, 723994930, 723994934, 723994956, 723959337, 724022949, 724023019, 724023038, 724095146, 724095206, 724108508, 724108565, 266887122, 507945263, 507945261, 172065, 303401815, 507916063, 268445255, 29925168, 1841376932, 262436487, 507741555, 29924828, 4523850910, 9376845556, 2094026915, 143691245, 120338429, 777464800, 143693931, 14461379, 1799403739, 29341527, 21493780, 3866943081, 603126672, 21493872, 11042494362, 954155958, 1604223371, 954156103, 257782196, 9572917571, 245033653, 11042494357, 952167625, 952167862, 1493245031, 21493766, 247916746, 447551858, 447551859, 416912529, 416912530, 760607801, 4018668121, 291631402, 117605787, 2371216937, 268189475, 606308729, 117630838, 117630856, 3091995871, 268189744, 117631125, 117631257, 276159180, 117631422, 701539526, 117631642, 243182785, 117631666, 2008939702, 2008939826, 5329709018, 9077182696, 5329008509, 264376282, 3056981224, 375736421, 311422519, 3091627964, 49767943, 3057110981, 3057143034, 264512110, 9104726209, 9104819322, 9051304382, 9051304355, 701539546, 701539559, 11242870, 9110216070, 875715687, 1788659643, 3058768707, 11246639, 10126485438, 10126485513, 3058978630, 856779701, 856779697, 1479482443, 1479482527, 631308421, 2756186315, 9948835733, 1179153739, 1217494161, 1217508503, 377706584, 11246884, 11248181, 545071815, 11248189, 14612375, 11514451847, 24975047, 24975074, 3021947740, 24975327, 24975448, 491692251, 1509222832, 1509222900, 3089384413, 24976474, 472691193, 249282231, 471295293, 254855952, 867428294, 5912140955, 9230659847, 3022629627, 9223897270, 1886298653, 1757123406, 14834591, 60960809, 14834606, 472638476, 3022730397, 89149836, 86035994, 3024138281, 312329010, 14834631, 86004266, 86020395, 864028064, 1155396199, 3970404440, 354405177, 86020421, 3024225099, 313769568, 86020437, 86020439, 266627963, 257089694, 86020518, 86020532, 85933754, 86020574, 863917357, 86020624, 4211122275, 863959260, 264771359, 1505178157, 6981395270, 2114471, 3926460, 623397, 476081323, 367744479, 388710964, 6660553300, 299542586, 623382, 31326259, 2096591954, 385459161, 309179809, 17280855, 623360, 537774075, 287960391, 259259097, 2939085733, 277443222, 2095189419, 3007030839, 246962728, 246962747, 125683054, 456070, 456098, 456101, 456106, 456113, 1402180932, 2914364581, 1400964513, 360280028, 663949872, 599035876, 262224629, 29730807, 637944316, 254101620, 292085240, 275662452, 275664070, 471083993, 196124674, 29730822, 258089907, 258089903, 29730838, 502019401, 603098469, 6414481832, 5876427806, 310696053, 226862111, 264788332, 82733819, 1586623099, 29731771, 247864379, 238317360, 238317401, 29731784, 255861285, 254635738, 302378590, 2211382328, 1853932682, 1853932715, 251137850, 286229323, 255862213, 488920213, 29731802, 29731808, 29731811, 218692115, 155496723, 106275748, 488926601, 488928536, 2274238401, 29732444, 29732450, 29732451, 29732456, 5087255934, 171817415, 5087255866, 849997730, 330843444, 335933205, 321381197, 849997767, 245071402, 1684973931, 2122771, 245556733, 2122785, 4874072696, 474599, 295496583, 533710115, 295496586, 826137828, 4873662233, 6576649233, 6576649222, 6576688961, 6576668854, 6576722980, 6576722915, 6576760760, 6576760758, 294943840, 287718858, 334384524, 4876787870, 2281830034, 471080, 1391610537, 1684974118, 2088868741, 1390080893, 3010597740, 401023, 144122, 1684973929, 259004226, 461271661, 7314777692, 142259, 5777670713, 3012092819, 5777670720, 2189315044, 5777670729, 599355441, 5777679038, 2205047838, 2205048227, 142300, 693838591, 1580774427, 167867, 167848, 6092159320, 6092159313, 957566330, 957566256, 1584068042, 142457, 142456, 10468898, 998346038, 998345872, 7673472279, 4837463517, 10467192, 10467527, 1492197830, 1492197840, 10468657, 10469161, 2391517845, 1149064067, 10468805, 61274160, 2397750320, 1479312075, 259836709, 29767099, 1524472678, 894198445, 142730467, 29767104, 192623085, 29767119, 29767125, 29767127, 29767132, 29767134, 61101395, 269750112, 265064411, 29767638, 29767640, 29767643, 1592642438, 29767645, 6436473158, 2445610823, 495588230, 495588252, 256500638, 248208149, 213428777, 216041442, 213673588, 1457882580, 29767686, 7613106886, 6091058459, 1786111082, 7613106077, 34062386, 622466, 394540147, 141907, 141902, 130104482, 130104492, 1219294570, 141830, 1617881747, 141851, 141855, 1223517675, 354339998, 69057773, 141866, 141612, 360055694, 361356261, 360055143, 265510720, 6335076712, 270421809, 619127, 2655680471, 266399481, 3658409210, 1038207159, 269514466, 619132, 559943160, 5685353811, 622393, 617812875, 622391, 622386, 622383, 619106, 292129641, 3277088582, 1038345386, 1038345380, 494809171, 745759887, 249283471, 617824926, 807684467, 807684486, 886339211, 3645007152, 1602842076, 617284115, 353285806, 315983577, 473452975, 2159462948, 166993, 166992, 1039405074, 1039405249, 281694563, 166944, 299097095, 931272610, 5256444485, 281338516, 889475783, 166847, 166822, 166817, 301217523, 301217540, 145046, 27246645, 251095752, 27246558, 247718930, 20828754, 266991253, 166780, 166776, 166766, 293849993, 145021, 3635248255, 145018, 3633926340, 145014, 145013, 416520327, 299691056, 1590564272, 292730695, 292730490, 425345827, 191166971, 414637547, 281686547, 28322631, 309295690, 271379923, 267816832, 50453860, 425345877, 267875542, 269120626, 248762405, 3618754378, 3618755593, 28322657, 249225590, 249227652, 249227560, 1102492915, 258043798, 3611929846, 258043896, 2262772623, 251628029, 1589647834, 60129374, 60129372, 130134603, 39594082, 1595623677, 303829065, 3567103111, 313015964, 31369646, 977777386, 61688437, 9576475594, 1377167818, 32967309, 21279402, 168213219, 21280601, 145094, 91301050, 176698622, 145099, 145143, 255557675, 539308137, 1262234773, 145163, 145168, 121946489, 121946410, 121963903, 3220696240, 3219739757, 11044675454, 11044675453, 748553144, 1405909275, 269013417, 10697122248, 10697122253, 10847445118, 677401728, 2436521511, 2436521505, 1107516321, 1107516309, 567131332, 567131329, 2010681130, 2857415324, 34496843, 1941118269, 1941118359, 1941118605, 1984476017, 1941118577, 33832438, 1934291262, 7468119089, 33831606, 33831591, 390948270]"
ITC,BE3,2208159368,247718929,"[2208159368, 444434561, 616211009, 616210926, 616210925, 2244999070, 2351905359, 2351892990, 2351892988, 1402088756, 3470283091, 729615925, 728323761, 728323758, 728323768, 728323704, 723994911, 723994965, 723994930, 723994934, 723994956, 723959337, 724022949, 724023019, 724023038, 724095146, 724095206, 724108508, 724108565, 266887122, 507945263, 507945261, 172065, 303401815, 507916063, 268445255, 29925168, 1841376932, 262436487, 507741555, 29924828, 4523850910, 9376845556, 2094026915, 143691245, 120338429, 777464800, 143693931, 14461379, 1799403739, 29341527, 21493780, 3866943081, 603126672, 21493872, 11042494362, 954155958, 1604223371, 954156103, 257782196, 9572917571, 245033653, 11042494357, 952167625, 952167862, 1493245031, 21493766, 247916746, 447551858, 447551859, 416912529, 416912530, 760607801, 4018668121, 291631402, 117605787, 2371216937, 268189475, 606308729, 117630838, 117630856, 3091995871, 268189744, 117631125, 117631257, 276159180, 117631422, 701539526, 117631642, 243182785, 117631666, 2008939702, 2008939826, 5329709018, 9077182696, 5329008509, 264376282, 3056981224, 375736421, 311422519, 3091627964, 49767943, 3057110981, 3057143034, 264512110, 9104726209, 9104819322, 9051304382, 9051304355, 701539546, 701539559, 11242870, 9110216070, 875715687, 1788659643, 3058768707, 11246639, 10126485438, 10126485513, 3058978630, 856779701, 856779697, 1479482443, 1479482527, 631308421, 2756186315, 9948835733, 1179153739, 1217494161, 1217508503, 377706584, 11246884, 11248181, 545071815, 11248189, 14612375, 11514451847, 24975047, 24975074, 3021947740, 24975327, 24975448, 491692251, 1509222832, 1509222900, 3089384413, 24976474, 472691193, 249282231, 471295293, 254855952, 867428294, 5912140955, 9230659847, 3022629627, 9223897270, 1886298653, 1757123406, 14834591, 60960809, 14834606, 472638476, 3022730397, 89149836, 86035994, 3024138281, 312329010, 14834631, 86004266, 86020395, 864028064, 1155396199, 3970404440, 354405177, 86020421, 3024225099, 313769568, 86020437, 86020439, 266627963, 257089694, 86020518, 86020532, 85933754, 86020574, 863917357, 86020624, 4211122275, 863959260, 264771359, 1505178157, 6981395270, 2114471, 3926460, 623397, 476081323, 367744479, 388710964, 6660553300, 299542586, 623382, 31326259, 2096591954, 385459161, 309179809, 17280855, 623360, 537774075, 287960391, 259259097, 2939085733, 277443222, 2095189419, 3007030839, 246962728, 246962747, 125683054, 456070, 456098, 456101, 456106, 456113, 1402180932, 2914364581, 1400964513, 360280028, 663949872, 599035876, 262224629, 29730807, 637944316, 254101620, 292085240, 275662452, 275664070, 471083993, 196124674, 29730822, 258089907, 258089903, 29730838, 502019401, 603098469, 6414481832, 5876427806, 310696053, 226862111, 264788332, 82733819, 1586623099, 29731771, 247864379, 238317360, 238317401, 29731784, 255861285, 254635738, 302378590, 2211382328, 1853932682, 1853932715, 251137850, 286229323, 255862213, 488920213, 29731802, 29731808, 29731811, 218692115, 155496723, 106275748, 488926601, 488928536, 2274238401, 29732444, 29732450, 29732451, 29732456, 5087255934, 171817415, 5087255866, 849997730, 330843444, 335933205, 321381197, 849997767, 245071402, 1684973931, 2122771, 245556733, 2122785, 4874072696, 474599, 295496583, 533710115, 295496586, 826137828, 4873662233, 6576649233, 6576649222, 6576688961, 6576668854, 6576722980, 6576722915, 6576760760, 6576760758, 294943840, 287718858, 334384524, 4876787870, 2281830034, 471080, 1391610537, 1684974118, 2088868741, 1390080893, 3010597740, 401023, 144122, 1684973929, 259004226, 461271661, 7314777692, 142259, 5777670713, 3012092819, 5777670720, 2189315044, 5777670729, 599355441, 5777679038, 2205047838, 2205048227, 142300, 693838591, 1580774427, 167867, 167848, 6092159320, 6092159313, 957566330, 957566256, 1584068042, 142457, 142456, 10468898, 998346038, 998345872, 7673472279, 4837463517, 10467192, 10467527, 1492197830, 1492197840, 10468657, 10469161, 2391517845, 1149064067, 10468805, 61274160, 2397750320, 1479312075, 259836709, 29767099, 1524472678, 894198445, 142730467, 29767104, 192623085, 29767119, 29767125, 29767127, 29767132, 29767134, 61101395, 269750112, 265064411, 29767638, 29767640, 29767643, 1592642438, 29767645, 6436473158, 2445610823, 495588230, 495588252, 256500638, 248208149, 213428777, 216041442, 213673588, 1457882580, 29767686, 7613106886, 6091058459, 1786111082, 7613106077, 34062386, 622466, 394540147, 141907, 141902, 130104482, 130104492, 1219294570, 141830, 1617881747, 141851, 141855, 1223517675, 354339998, 69057773, 141866, 141612, 360055694, 361356261, 360055143, 265510720, 6335076712, 270421809, 619127, 2655680471, 266399481, 3658409210, 1038207159, 269514466, 619132, 559943160, 5685353811, 622393, 617812875, 622391, 622386, 622383, 619106, 292129641, 3277088582, 1038345386, 1038345380, 494809171, 745759887, 249283471, 617824926, 807684467, 807684486, 886339211, 3645007152, 1602842076, 617284115, 353285806, 1038488307, 299220984, 1325273281, 11398405060, 4803756975, 4803756986, 11398405063, 6259440257, 3100694382, 3100694381, 469966542, 737309721, 750607474, 605012173, 10015531636, 10015531662, 10015531660, 939935974, 1276022870, 2129439793, 2129439794, 1226676660, 1226676654, 617815603, 617815606, 1400256623, 1400256651, 617818687, 1081299571, 1081299517, 1081299972, 617355206, 269471686, 33579756, 269471683, 1036589194, 2880360047, 1160136043, 4575611500, 33554240, 1302455856, 33554259, 2086214458, 2320717643, 2407120208, 1436881992, 2319920928, 30080878, 30080879, 6587403935, 249444112, 4698707517, 767038568, 1151770083, 6783759841, 6783759842, 30080937, 1102411505, 30080948, 1117506139, 29733294, 1219038954, 1219039151, 1219039150, 1035458869, 29733326, 303756163, 27527961, 19405489, 19405483, 1025383513, 1025383510, 1012626097, 30044094, 251104617, 251104070, 251104072, 19404876, 4433007357, 19404879, 11690427269, 11690406857, 19404886, 11690406834, 28286426, 1012611226, 1012611298, 245927530, 622161, 266991251, 20828753, 247718929]"
ITC,BG3,2208159368,1640968538,"[2208159368, 444434561, 616211009, 616210926, 616210925, 2244999070, 2351905359, 2351892990, 2351892988, 1402088756, 3470283091, 729615925, 728323761, 728323758, 728323768, 728323704, 723994911, 723994965, 723994930, 723994934, 723994956, 723959337, 724022949, 724023019, 724023038, 724095146, 724095206, 724108508, 724108565, 266887122, 507945263, 507945261, 172065, 303401815, 507916063, 268445255, 29925168, 1841376932, 262436487, 507741555, 29924828, 120335362, 3490196978, 2880169346, 29924839, 21226544, 763454095, 310286942, 310286931, 21256776, 29047239, 2022851388, 849122059, 506540907, 198285105, 274671403, 198285089, 3521114322, 3521116841, 14568866, 506362348, 14568864, 647977841, 257522309, 1922532579, 253825410, 1899083978, 14568851, 264904460, 14568843, 259174803, 397972958, 278674154, 198215326, 245926821, 60770982, 297224710, 245926824, 75706949, 506184363, 506184371, 800951206, 378847248, 1878476096, 366351781, 566084252, 75642297, 60771002, 9207028, 360988919, 260642041, 360150837, 1071065331, 198155538, 198155575, 360985800, 360150360, 264011545, 360149861, 9205772, 264013497, 149241560, 14546526, 259832381, 1755318416, 1755318447, 260661390, 4462169856, 313237641, 253865433, 3006907074, 3006907077, 496013036, 258940736, 5918477953, 1734088371, 253863759, 1938584483, 323124129, 197665165, 4041867123, 255034896, 267698159, 664095251, 370164013, 207097018, 1693872457, 185878812, 28839892, 28839886, 331219724, 30644461, 879373997, 4791841255, 1445243108, 1445243197, 343666557, 455653998, 3296552369, 3009129138, 343657793, 426918904, 343657798, 430703822, 343657809, 394582774, 6355829052, 197900856, 1989012229, 1989012231, 413225144, 348705605, 30336698, 1693872415, 505082242, 30407000, 198033699, 291573418, 30407582, 30407609, 436643256, 436643278, 505072058, 30336792, 275029945, 275029965, 762599135, 762599080, 29882475, 418383376, 120257149, 297244146, 1607344785, 29882490, 1480105172, 318105136, 2408097486, 29882532, 70684066, 70684193, 246554494, 288962004, 207697174, 207698163, 70486711, 207700694, 2523182225, 2512339056, 681310159, 29146778, 4385189937, 430704298, 430704289, 4387449678, 4390880238, 29161298, 2870697149, 1109814446, 207713162, 29146790, 28802058, 1351598753, 286572235, 28802025, 4140115822, 289044455, 207713203, 1351598840, 28802008, 28802132, 27436575, 418370705, 4904132156, 36984774, 301399433, 27436628, 36980427, 36980382, 209205360, 385534209, 60486621, 26398263, 26398264, 16190868, 16174287, 28786871, 29873954, 26408352, 61158170, 26408357, 26408358, 26408363, 26408364, 118923260, 26408370, 26418273, 26418284, 60083362, 853547693, 855293650, 855293688, 60500111, 855293534, 307822936, 60083386, 60083400, 308871634, 765566841, 765566858, 976065179, 999254157, 807929992, 807929833, 807930223, 1355761649, 1355761577, 1357216129, 293721584, 318017668, 295122065, 318017233, 815236423, 366789208, 366789188, 370178824, 307394772, 585311120, 585315115, 903821195, 430705894, 430705939, 387485827, 387486352, 1356718834, 1356718836, 48732483, 48732486, 40096009, 1325781256, 567945826, 1943233484, 26591815, 26558259, 1909288941, 364887358, 26405379, 26405374, 21837548, 21427975, 1556942812, 1556942794, 1549458843, 1305642887, 1828383639, 21427816, 21427862, 2103518875, 1823201281, 3402005595, 361374746, 296155303, 9997854856, 3015445666, 340188161, 340188159, 364997263, 3399826306, 59734870, 340159902, 340188106, 340188084, 364998398, 11435373206, 340161006, 286916787, 365008864, 365008879, 245470956, 340161974, 365011254, 365011263, 3398408322, 4039098201, 340162341, 59734768, 365012001, 365012005, 340163322, 59734724, 59734714, 365012851, 340165059, 340165058, 340166606, 340166591, 1139549351, 1139549359, 365246483, 59734638, 340173460, 340173469, 1394636155, 1394636171, 340174699, 340174686, 365286243, 59734087, 408780869, 59734082, 340177909, 340177908, 340178676, 365499741, 340178725, 340178724, 1763601404, 1763601392, 340181076, 340181075, 1763597555, 1763597576, 1351877251, 1351877268, 1763604496, 1763604512, 343621987, 59732594, 2316469271, 2316469259, 6497634025, 1739465103, 1495810370, 6807945796, 6620934216, 8390120186, 293933127, 5694366608, 1460397191, 797134446, 797134452, 797134443, 6348051048, 5694400646, 1850358607, 255251087, 1104713972, 1104713989, 3764645781, 3764645802, 2572631523, 2572626422, 1750875077, 1432304519, 2880116812, 2880116803, 6997348331, 9077523936, 2880145373, 2880145363, 614946777, 5695730292, 614946685, 614946694, 614946695, 614946708, 5695772184, 5695772172, 433941230, 433731286, 259833773, 2538858381, 412108712, 33079454, 2483881792, 123554409, 1741732409, 1243146189, 1741732345, 6485921907, 2627794831, 2627794835, 33088560, 1460476648, 1740696494, 4621501538, 3608643117, 4204311595, 1688838788, 90339354, 1199974348, 1199974305, 5297516550, 5297516524, 1156735679, 366053820, 3303708612, 3303708594, 1404515385, 5248253635, 366744006, 100884901, 2254771800, 2254771792, 2254666275, 2254666271, 3266983144, 3266983479, 367117851, 4786584842, 1404515377, 2318737032, 691150358, 100884929, 368371465, 367119638, 4786483481, 4786483492, 3043284082, 367771100, 5251999589, 367772755, 367774861, 1915593463, 1810829976, 1810829899, 295874467, 2430929992, 2430929948, 367775587, 295874470, 100884969, 2430929893, 2430929820, 2483532382, 2407137487, 369867485, 100884994, 295874481, 370209511, 2432112740, 370210489, 2432112663, 2432112632, 2924037052, 2874507964, 308969196, 5499059682, 5507832043, 5507831992, 372398923, 5501006839, 5500787344, 3049064583, 10946088634, 1404531376, 381908499, 1404531371, 1404531367, 5521741032, 5521727532, 6326488966, 6326488907, 2719375981, 381908627, 9676497949, 9676497942, 1404531358, 3697011551, 381908939, 382975202, 708238338, 3084493778, 2717103245, 1404531350, 505814743, 505814742, 3084493764, 6425658735, 6984441451, 6985986467, 2583761533, 6961531154, 2583761220, 2583761275, 5573719585, 5573719593, 4336931437, 4422058124, 5109758494, 5109758498, 4421966497, 6547758774, 2962471966, 1727871946, 1027943180, 1449467937, 1469785850, 3607620557, 1449003316, 8846548671, 8846548674, 9002102700, 9257825339, 8846548683, 9666833699, 10758884641, 8063621207, 7946181503, 10758884652, 7946233306, 1902687703, 9320828986, 9008460868, 9008460861, 7985458483, 6436759871, 1902687538, 100892095, 6878390808, 6878390836, 6443918304, 6443918313, 269928303, 269929222, 269929192, 8898074069, 355547576, 11664730655, 6652185996, 2913160804, 1248694335, 8380352474, 3746742064, 1946719873, 2560221623, 2560266964, 2560266969, 2560221626, 1946719891, 1946719912, 2083784468, 4095853990, 4095854016, 4302219005, 4187551848, 1309441930, 3924594136, 6322005906, 4099224326, 4095076781, 4095076752, 3924594123, 4095076730, 4143111724, 4143111691, 4174735259, 4438819164, 4438819157, 4438819116, 3895248962, 249090506, 249151355, 249089973, 249090530, 2450465077, 2360746396, 1494553541, 125330734, 1951184264, 393673322, 1191038005, 2082017367, 11330719093, 8616670167, 330360162, 1469730414, 125330822, 330370799, 330367361, 330366651, 183122953, 1191093881, 2404069353, 1469730291, 1469730541, 1191123493, 330364108, 1934256868, 6853315055, 6853314916, 6853315023, 6853314878, 6853314881, 1687362272, 6732447231, 6732447235, 1689117319, 1689117327, 340295967, 1997766823, 1685055626, 605267722, 1901864235, 2057185171, 2154496143, 2154496149, 277253548, 298100516, 2033958809, 176362229, 2637636090, 176362275, 9509045348, 6296648591, 2408226009, 2408226017, 293602186, 2057186793, 533634321, 6302475391, 6302475388, 305505871, 2057189813, 305505821, 305505595, 305505941, 305508389, 305506693, 305505798, 305506065, 1229037794, 1560052844, 305571886, 1229033632, 2123258400, 1858732761, 11303153361, 1560040803, 6698145000, 305459142, 1560040787, 305459367, 306679416, 306679025, 305571964, 305572111, 277344767, 1149196674, 176366589, 6308843718, 176366598, 1640968538]"
ITC,BG4,2208159368,9160741426,"[2208159368, 444434561, 616211009, 616210926, 616210925, 2244999070, 2351905359, 2351892990, 2351892988, 1402088756, 3470283091, 729615925, 728323761, 728323758, 728323768, 728323704, 723994911, 723994965, 723994930, 723994934, 723994956, 723959337, 724022949, 724023019, 724023038, 724095146, 724095206, 724108508, 724108565, 266887122, 507945263, 507945261, 172065, 303401815, 507916063, 268445255, 29925168, 1841376932, 262436487, 507741555, 29924828, 120335362, 3490196978, 2880169346, 29924839, 21226544, 763454095, 310286942, 310286931, 21256776, 29047239, 2022851388, 849122059, 506540907, 198285105, 274671403, 198285089, 3521114322, 3521116841, 14568866, 506362348, 14568864, 647977841, 257522309, 1922532579, 253825410, 1899083978, 14568851, 264904460, 14568843, 259174803, 397972958, 278674154, 198215326, 245926821, 60770982, 297224710, 245926824, 75706949, 506184363, 506184371, 800951206, 378847248, 1878476096, 366351781, 566084252, 75642297, 60771002, 9207028, 360988919, 260642041, 360150837, 1071065331, 198155538, 198155575, 360985800, 360150360, 264011545, 360149861, 9205772, 264013497, 149241560, 14546526, 259832381, 1755318416, 1755318447, 260661390, 4462169856, 313237641, 253865433, 3006907074, 3006907077, 496013036, 258940736, 5918477953, 1734088371, 253863759, 1938584483, 323124129, 197665165, 4041867123, 255034896, 267698159, 664095251, 370164013, 207097018, 1693872457, 185878812, 28839892, 28839886, 331219724, 30644461, 879373997, 4791841255, 1445243108, 1445243197, 343666557, 455653998, 3296552369, 3009129138, 343657793, 426918904, 343657798, 430703822, 343657809, 394582774, 6355829052, 197900856, 1989012229, 1989012231, 413225144, 348705605, 30336698, 1693872415, 505082242, 30407000, 198033699, 291573418, 30407582, 30407609, 436643256, 436643278, 505072058, 30336792, 275029945, 275029965, 762599135, 762599080, 29882475, 418383376, 120257149, 297244146, 1607344785, 29882490, 1480105172, 318105136, 2408097486, 29882532, 70684066, 70684193, 246554494, 288962004, 207697174, 207698163, 70486711, 207700694, 2523182225, 2512339056, 681310159, 29146778, 4385189937, 430704298, 430704289, 4387449678, 4390880238, 29161298, 2870697149, 1109814446, 207713162, 29146790, 28802058, 1351598753, 286572235, 28802025, 4140115822, 289044455, 207713203, 1351598840, 28802008, 28802132, 27436575, 418370705, 4904132156, 36984774, 301399433, 27436628, 36980427, 36980382, 209205360, 385534209, 60486621, 26398263, 26398264, 16190868, 16174287, 28786871, 29873954, 26408352, 61158170, 26408357, 26408358, 26408363, 26408364, 118923260, 26408370, 26418273, 26418284, 60083362, 853547693, 855293650, 855293688, 60500111, 855293534, 307822936, 60083386, 60083400, 308871634, 765566841, 765566858, 976065179, 999254157, 807929992, 807929833, 807930223, 1355761649, 1355761577, 1357216129, 293721584, 318017668, 295122065, 318017233, 815236423, 366789208, 366789188, 370178824, 307394772, 585311120, 585315115, 903821195, 430705894, 430705939, 387485827, 387486352, 1356718834, 1356718836, 48732483, 48732486, 40096009, 1325781256, 567945826, 1943233484, 26591815, 26558259, 1909288941, 364887358, 26405379, 26405374, 21837548, 21427975, 1556942812, 1556942794, 1549458843, 1305642887, 1828383639, 21427816, 21427862, 2103518875, 1823201281, 3402005595, 361374746, 296155303, 9997854856, 3015445666, 340188161, 340188159, 364997263, 3399826306, 59734870, 340159902, 340188106, 340188084, 364998398, 11435373206, 340161006, 286916787, 365008864, 365008879, 245470956, 340161974, 365011254, 365011263, 3398408322, 4039098201, 340162341, 59734768, 365012001, 365012005, 340163322, 59734724, 59734714, 365012851, 340165059, 340165058, 340166606, 340166591, 1139549351, 1139549359, 365246483, 59734638, 340173460, 340173469, 1394636155, 1394636171, 340174699, 340174686, 365286243, 59734087, 408780869, 59734082, 340177909, 340177908, 340178676, 365499741, 340178725, 340178724, 1763601404, 1763601392, 340181076, 340181075, 1763597555, 1763597576, 1351877251, 1351877268, 1763604496, 1763604512, 343621987, 59732594, 2316469271, 2316469259, 6497634025, 1739465103, 1495810370, 6807945796, 6620934216, 8390120186, 293933127, 5694366608, 1460397191, 797134446, 797134452, 797134443, 6348051048, 5694400646, 1850358607, 255251087, 1104713972, 1104713989, 3764645781, 3764645802, 2572631523, 2572626422, 1750875077, 1432304519, 2880116812, 2880116803, 6997348331, 9077523936, 2880145373, 2880145363, 614946777, 5695730292, 614946685, 614946694, 614946695, 614946708, 5695772184, 5695772172, 433941230, 433731286, 259833773, 2538858381, 412108712, 33079454, 2483881792, 123554409, 1741732409, 1243146189, 1741732345, 6485921907, 2627794831, 2627794835, 33088560, 1460476648, 1740696494, 4621501538, 3608643117, 4204311595, 1688838788, 90339354, 1199974348, 1199974305, 5297516550, 5297516524, 1156735679, 366053820, 3303708612, 3303708594, 1404515385, 5248253635, 366744006, 100884901, 2254771800, 2254771792, 2254666275, 2254666271, 3266983144, 3266983479, 367117851, 4786584842, 1404515377, 2318737032, 691150358, 100884929, 368371465, 367119638, 4786483481, 4786483492, 3043284082, 367771100, 5251999589, 367772755, 367774861, 1915593463, 1810829976, 1810829899, 295874467, 2430929992, 2430929948, 367775587, 295874470, 100884969, 2430929893, 2430929820, 2483532382, 2407137487, 369867485, 100884994, 295874481, 370209511, 2432112740, 370210489, 2432112663, 2432112632, 2924037052, 2874507964, 308969196, 5499059682, 5507832043, 5507831992, 372398923, 5501006839, 5500787344, 3049064583, 10946088634, 1404531376, 381908499, 1404531371, 1404531367, 5521741032, 5521727532, 6326488966, 6326488907, 2719375981, 381908627, 9676497949, 9676497942, 1404531358, 3697011551, 381908939, 382975202, 708238338, 3084493778, 2717103245, 1404531350, 505814743, 505814742, 3084493764, 6425658735, 6984441451, 6985986467, 2583761533, 6961531154, 2583761220, 2583761275, 5573719585, 5573719593, 4336931437, 4422058124, 5109758494, 5109758498, 4421966497, 6547758774, 2962471966, 1727871946, 1027943180, 1449467937, 1469785850, 3607620557, 1449003316, 8846548671, 8846548674, 9002102700, 9257825339, 8846548683, 9666833699, 10758884641, 8063621207, 7946181503, 10758884652, 7946233306, 1902687703, 9320828986, 9008460868, 9008460861, 7985458483, 6436759871, 1902687538, 100892095, 6878390808, 6878390836, 6443918304, 6443918313, 269928303, 269929222, 269929192, 8898074069, 355547576, 11664730655, 6652185996, 2913160804, 1248694335, 8380352474, 3746742064, 1946719873, 2560221623, 2560266964, 2560266969, 2560221626, 1946719891, 1946719912, 2083784468, 4095853990, 4095854016, 4302219005, 4187551848, 1309441930, 3924594136, 6322005906, 4099224326, 4095076781, 4095076752, 3924594123, 4095076730, 4143111724, 4143111691, 4174735259, 4438819164, 4438819157, 4438819116, 3895248962, 3611129224, 249090523, 116747781, 269946092, 1923326176, 6317162550, 116627518, 11486853583, 11486853638, 116626485, 116623433, 116607901, 2996733050, 2996727954, 277636128, 277636091, 10282043464, 10282043468, 277636657, 6390834129, 270112588, 339074085, 270113596, 270113696, 270105964, 270104814, 270104680, 270104108, 270101582, 2365230267, 2793461606, 2793461593, 6760661517, 3697239714, 3697239753, 9316371324, 3697239639, 6760661495, 9160741427, 9160741426]"
